State|County|ID| Polygon Point Coordinates
MD|Prince Georges|150|-76.958994,38.9863 -76.958994,38.979932 -76.969287,38.979932 -76.969287,38.9863 -76.958994,38.9863
MD|Prince Georges|151|-76.948701,38.992668 -76.948701,38.9863 -76.958994,38.9863 -76.958994,38.992668 -76.948701,38.992668
MD|Prince Georges|152|-76.948701,38.9863 -76.948701,38.979932 -76.958994,38.979932 -76.958994,38.9863 -76.948701,38.9863
MD|Prince Georges|153|-76.958994,38.979932 -76.958994,38.973564 -76.969287,38.973564 -76.969287,38.979932 -76.958994,38.979932
MD|Prince Georges|154|-76.958994,38.973564 -76.958994,38.967196 -76.969287,38.967196 -76.969287,38.973564 -76.958994,38.973564
MD|Prince Georges|155|-76.948701,38.979932 -76.948701,38.973564 -76.958994,38.973564 -76.958994,38.979932 -76.948701,38.979932
MD|Prince Georges|156|-76.948701,38.973564 -76.948701,38.967196 -76.958994,38.967196 -76.958994,38.973564 -76.948701,38.973564
MD|Prince Georges|157|-76.948701,39.025664 -76.943295,39.025664 -76.943295,39.013539 -76.948701,39.013539 -76.948701,39.025664
MD|Prince Georges|158|-76.932482,39.025664 -76.932482,39.019602 -76.943295,39.019602 -76.943295,39.025664 -76.932482,39.025664
MD|Prince Georges|159|-76.932482,39.019602 -76.932482,39.013539 -76.943295,39.013539 -76.943295,39.019602 -76.932482,39.019602
MD|Prince Georges|160|-76.940592,39.013539 -76.940592,39.005456 -76.948701,39.005456 -76.948701,39.013539 -76.940592,39.013539
MD|Prince Georges|161|-76.940592,39.005456 -76.940592,38.997373 -76.948701,38.997373 -76.948701,39.005456 -76.940592,39.005456
MD|Prince Georges|162|-76.932482,39.013539 -76.932482,39.005456 -76.940592,39.005456 -76.940592,39.013539 -76.932482,39.013539
MD|Prince Georges|163|-76.932482,39.005456 -76.932482,38.997373 -76.940592,38.997373 -76.940592,39.005456 -76.932482,39.005456
MD|Prince Georges|164|-76.923215,39.025664 -76.923215,39.018591 -76.932482,39.018591 -76.932482,39.025664 -76.923215,39.025664
MD|Prince Georges|165|-76.923215,39.018591 -76.923215,39.011519 -76.932482,39.011519 -76.932482,39.018591 -76.923215,39.018591
MD|Prince Georges|166|-76.913947,39.025664 -76.913947,39.018591 -76.923215,39.018591 -76.923215,39.025664 -76.913947,39.025664
MD|Prince Georges|167|-76.913947,39.018591 -76.913947,39.011519 -76.923215,39.011519 -76.923215,39.018591 -76.913947,39.018591
MD|Prince Georges|168|-76.923215,39.011519 -76.923215,39.004446 -76.932482,39.004446 -76.932482,39.011519 -76.923215,39.011519
MD|Prince Georges|169|-76.923215,39.004446 -76.923215,38.997373 -76.932482,38.997373 -76.932482,39.004446 -76.923215,39.004446
MD|Prince Georges|170|-76.913947,39.011519 -76.913947,39.004446 -76.923215,39.004446 -76.923215,39.011519 -76.913947,39.011519
MD|Prince Georges|171|-76.913947,39.004446 -76.913947,38.997373 -76.923215,38.997373 -76.923215,39.004446 -76.913947,39.004446
MD|Prince Georges|172|-76.940012,38.997373 -76.940012,38.989829 -76.948701,38.989829 -76.948701,38.997373 -76.940012,38.997373
MD|Prince Georges|173|-76.940012,38.989829 -76.940012,38.982284 -76.948701,38.982284 -76.948701,38.989829 -76.940012,38.989829
MD|Prince Georges|174|-76.931324,38.997373 -76.931324,38.989829 -76.940012,38.989829 -76.940012,38.997373 -76.931324,38.997373
MD|Prince Georges|175|-76.931324,38.989829 -76.931324,38.982284 -76.940012,38.982284 -76.940012,38.989829 -76.931324,38.989829
MD|Prince Georges|176|-76.940012,38.982284 -76.940012,38.97474 -76.948701,38.97474 -76.948701,38.982284 -76.940012,38.982284
MD|Prince Georges|177|-76.940012,38.97474 -76.940012,38.967196 -76.948701,38.967196 -76.948701,38.97474 -76.940012,38.97474
